Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense,PostId,TagId,Id,TagName,Count,ExcerptPostId,WikiPostId
"3295496","1","3295517","","2010-07-21 00:41:11","","1854","581828","<p>I understood, I think, that a ""Bean"" is a Java class with properties and getters/setters. As much as I understand, it is the equivalent of a C struct. Is that true?</p>

<p>Also, is there a real <em>syntactic</em> difference between a bean and a regular class? Is there any special definition or an interface?</p>

<p>Basically, why is there a term for this?</p>

<p>Also what does the <code>Serializable</code> interface mean? </p>
","166067","","1009479","","2019-06-27 01:54:12","2020-06-08 04:18:58","What is a JavaBean exactly?","<java><javabeans><serializable>","18","3","662","","","CC BY-SA 4.0","3295496","17","17","java","1715860","3624966","3607018"
"886955","1","886979","","2009-05-20 09:07:43","","1844","1163212","<p>I've got a nested loop construct like this:</p>

<pre><code>for (Type type : types) {
    for (Type t : types2) {
         if (some condition) {
             // Do something and break...
             break; // Breaks out of the inner loop
         }
    }
}
</code></pre>

<p>Now how can I break out of both loops? I've looked at similar questions, but none concerns Java specifically. I couldn't apply these solutions because most used gotos.</p>

<p>I don't want to put the inner loop in a different method.</p>

<p>I don't want to rerun the loops. When breaking I'm finished with the execution of the loop block.</p>
","15108","","293099","","2019-12-27 15:40:32","2019-12-27 15:40:32","How do I break out of nested loops in Java?","<java><loops><nested-loops>","35","0","404","","","CC BY-SA 4.0","886955","17","17","java","1715860","3624966","3607018"
"70324","1","70358","","2008-09-16 08:22:35","","1799","745475","<p>What is the main difference between an inner class and a static nested class in Java? Does design / implementation play a role in choosing one of these?</p>
","11193","Omnipotent","745828","skiphoppy","2019-01-07 17:41:37","2020-04-05 21:24:34","Java inner class and static nested class","<java><inner-classes><static-classes>","27","2","777","","","CC BY-SA 3.0","70324","17","17","java","1715860","3624966","3607018"
"15182496","1","15182511","","2013-03-03 04:38:06","","1786","199809","<p>The following print statement would print ""hello world"".
Could anyone explain this?</p>

<pre><code>System.out.println(randomString(-229985452) + "" "" + randomString(-147909649));
</code></pre>

<p>And <code>randomString()</code> looks like this:</p>

<pre><code>public static String randomString(int i)
{
    Random ran = new Random(i);
    StringBuilder sb = new StringBuilder();
    while (true)
    {
        int k = ran.nextInt(27);
        if (k == 0)
            break;

        sb.append((char)('`' + k));
    }

    return sb.toString();
}
</code></pre>
","1031797","","3453226","","2015-08-28 16:12:17","2019-07-28 13:45:34","Why does this code using random strings print ""hello world""?","<java><string><random>","15","31","642","","","CC BY-SA 3.0","15182496","17","17","java","1715860","3624966","3607018"
"1750435","1","1750453","","2009-11-17 17:26:27","","1780","695349","<p>I know that Java enums are compiled to classes with private constructors and a bunch of public static members. When comparing two members of a given enum, I've always used <code>.equals()</code>, e.g.</p>

<pre><code>public useEnums(SomeEnum a)
{
    if(a.equals(SomeEnum.SOME_ENUM_VALUE))
    {
        ...
    }
    ...
}
</code></pre>

<p>However, I just came across some code that uses the equals operator <code>==</code> instead of .equals():</p>

<pre><code>public useEnums2(SomeEnum a)
{
    if(a == SomeEnum.SOME_ENUM_VALUE)
    {
        ...
    }
    ...
}
</code></pre>

<p>Which operator is the one I should be using?</p>
","139010","","139010","","2019-11-09 16:13:27","2020-09-14 09:38:57","Comparing Java enum members: == or equals()?","<java><enums>","14","3","313","","","CC BY-SA 3.0","1750435","17","17","java","1715860","3624966","3607018"
"41107","1","41156","","2008-09-03 02:58:43","","1779","1408836","<p>I've been looking for a <em>simple</em> Java algorithm to generate a pseudo-random alpha-numeric string.  In my situation it would be used as a unique session/key identifier that would ""likely"" be unique over <code>500K+</code> generation (my needs don't really require anything much more sophisticated).  </p>

<p>Ideally, I would be able to specify a length depending on my uniqueness needs. For example, a generated string of length 12 might look something like <code>""AEYGF7K0DM1X""</code>.  </p>
","3803","Todd","3519009","Todd","2019-02-01 07:55:16","2020-08-30 18:45:32","How to generate a random alpha-numeric string?","<java><string><random><alphanumeric>","42","8","539","","2013-07-29 14:07:23","CC BY-SA 4.0","41107","17","17","java","1715860","3624966","3607018"
"997482","1","997529","","2009-06-15 18:04:28","","1712","1309916","<p>I came across some Java code that had the following structure:</p>

<pre><code>public MyParameterizedFunction(String param1, int param2)
{
    this(param1, param2, false);
}

public MyParameterizedFunction(String param1, int param2, boolean param3)
{
    //use all three parameters here
}
</code></pre>

<p>I know that in C++ I can assign a parameter a default value.  For example:</p>

<pre><code>void MyParameterizedFunction(String param1, int param2, bool param3=false);
</code></pre>

<p>Does Java support this kind of syntax?  Are there any reasons why this two step syntax is preferable?</p>
","99317","","2932052","","2019-05-08 09:01:21","2020-07-25 08:17:40","Does Java support default parameter values?","<java><methods><parameters><overloading><default-parameters>","24","7","332","","","CC BY-SA 2.5","997482","17","17","java","1715860","3624966","3607018"
"3177733","1","3180202","","2010-07-05 07:24:06","","1691","289865","<p>I'm new to Java EE and I know that something like the following three lines</p>
<pre><code>&lt;%= x+1 %&gt;
&lt;%= request.getParameter(&quot;name&quot;) %&gt;
&lt;%! counter++; %&gt;
</code></pre>
<p>is an old school way of coding and in JSP version 2 there exists a method to avoid Java code in JSP files. What are the alternative JSP 2 lines, and what is this technique called?</p>
","95914","","63550","","2020-08-25 20:08:43","2020-08-28 00:03:41","How can I avoid Java code in JSP files, using JSP 2?","<java><jsp><scriptlet>","31","3","798","","","CC BY-SA 4.0","3177733","17","17","java","1715860","3624966","3607018"
"3481828","1","3481842","","2010-08-14 03:01:53","","1677","3979485","<p>I have a string, <code>""004-034556""</code>, that I want to split into two strings:</p>

<pre><code>string1=""004"";
string2=""034556"";
</code></pre>

<p>That means the first string will contain the characters before <code>'-'</code>, and the second string will contain the characters after <code>'-'</code>. I also want to check if the string has <code>'-'</code> in it. If not, I will throw an exception. How can I do this?</p>
","303459","","3614215","","2020-02-29 22:58:57","2020-04-25 23:16:50","How to split a string in Java","<java><string><split>","35","1","401","","","CC BY-SA 4.0","3481828","17","17","java","1715860","3624966","3607018"
"109383","1","","","2008-09-20 21:03:23","","1664","1416401","<p>I am relatively new to Java, and often find that I need to sort a <code>Map&lt;Key, Value&gt;</code> on the values.</p>

<p>Since the values are not unique, I find myself converting the <code>keySet</code> into an <code>array</code>, and sorting that array through <strong>array sort</strong> with a <strong>custom comparator</strong> that sorts on the value associated with the key.</p>

<p>Is there an easier way?</p>
","9466","Abe","452775","Dave L.","2018-02-24 14:48:20","2020-09-11 13:49:53","Sort a Map<Key, Value> by values","<java><sorting><dictionary><collections>","58","5","614","","2012-05-30 00:47:27","CC BY-SA 3.0","109383","17","17","java","1715860","3624966","3607018"
"355089","1","355092","","2008-12-10 04:34:26","","1604","810399","<p>What is the main difference between <code>StringBuffer</code> and <code>StringBuilder</code>?
Is there any performance issues when deciding on any one of these?</p>
","44848","blacktiger","545127","Oscar Reyes","2016-05-10 08:20:28","2020-07-03 06:41:27","Difference between StringBuilder and StringBuffer","<java><stringbuilder><stringbuffer>","33","0","433","","","CC BY-SA 3.0","355089","17","17","java","1715860","3624966","3607018"
"10382929","1","11432195","","2012-04-30 11:28:24","","1590","1900220","<p>I am trying to use <a href=""http://en.wikipedia.org/wiki/Notepad%2B%2B"" rel=""noreferrer"">Notepad++</a> as my all-in-one tool edit, run, compile, etc.</p>

<p>I have <a href=""http://en.wikipedia.org/wiki/Java_Virtual_Machine#Execution_environment"" rel=""noreferrer"">JRE</a> installed, and I have setup my path variable to the <code>.../bin</code> directory.</p>

<p>When I run my ""Hello world"" in Notepad++, I get this message:</p>

<pre class=""lang-none prettyprint-override""><code>java.lang.UnsupportedClassVersionError: test_hello_world :
 Unsupported major.minor version 51.0
    at java.lang.ClassLoader.defineClass1(Native Method)
    at java.lang.ClassLoader.defineClassCond(Unknown Source)
       .........................................
</code></pre>

<p>I think the problem here is about versions; some versions of Java may be old or too new.</p>

<ol>
<li>How do I fix it?</li>
<li>Should I install the JDK, and setup my path variable to the JDK instead of JRE?</li>
<li>What is the difference between the <code>PATH</code> variable in JRE or JDK?</li>
</ol>
","898042","","2361308","","2019-03-23 06:42:00","2020-05-05 16:45:01","How to fix java.lang.UnsupportedClassVersionError: Unsupported major.minor version","<java><jvm><incompatibility><unsupported-class-version>","51","9","383","","","CC BY-SA 4.0","10382929","17","17","java","1715860","3624966","3607018"
"1568091","1","1568230","","2009-10-14 18:20:56","","1573","405009","<p>What's the advantage of using getters and setters - that only get and set - instead of simply using public fields for those variables?</p>

<p>If getters and setters are ever doing more than just the simple get/set, I can figure this one out very quickly, but I'm not 100% clear on how:</p>

<pre><code>public String foo;
</code></pre>

<p>is any worse than:</p>

<pre><code>private String foo;
public void setFoo(String foo) { this.foo = foo; }
public String getFoo() { return foo; }
</code></pre>

<p>Whereas the former takes a lot less boilerplate code.</p>
","182690","","1843331","","2017-12-06 15:45:15","2020-07-04 20:31:03","Why use getters and setters/accessors?","<java><oop><setter><getter><abstraction>","38","23","721","","","CC BY-SA 3.0","1568091","17","17","java","1715860","3624966","3607018"
"326390","1","","","2008-11-28 18:32:07","","1543","1406018","<p>I've been using the idiom below for some time now. And it seems to be the most wide-spread, at least on the sites I've visited.</p>

<p>Is there a better/different way to read a file into a string in Java?</p>

<pre><code>private String readFile(String file) throws IOException {
    BufferedReader reader = new BufferedReader(new FileReader (file));
    String         line = null;
    StringBuilder  stringBuilder = new StringBuilder();
    String         ls = System.getProperty(""line.separator"");

    try {
        while((line = reader.readLine()) != null) {
            stringBuilder.append(line);
            stringBuilder.append(ls);
        }

        return stringBuilder.toString();
    } finally {
        reader.close();
    }
}
</code></pre>
","20654","Oscar Reyes","1746118","erickson","2018-09-12 17:54:58","2020-07-01 08:42:39","How do I create a Java string from the contents of a file?","<java><string><file><file-io><io>","32","10","478","","","CC BY-SA 3.0","326390","17","17","java","1715860","3624966","3607018"
"1149703","1","2109985","","2009-07-19 11:31:43","","1529","618559","<p>What is the easiest way to convert the result of <code>Throwable.getStackTrace()</code> to a string that depicts the stacktrace?</p>
","11236","","584674","","2016-03-11 20:04:37","2020-07-28 05:51:59","How can I convert a stack trace to a string?","<java><stack-trace><tostring>","31","12","240","","","CC BY-SA 3.0","1149703","17","17","java","1715860","3624966","3607018"
"85190","1","85206","","2008-09-17 16:44:32","","1522","2613742","<p>Consider:</p>

<pre><code>List&lt;String&gt; someList = new ArrayList&lt;String&gt;();
// add ""monkey"", ""donkey"", ""skeleton key"" to someList
</code></pre>



<pre><code>for (String item : someList) {
    System.out.println(item);
}
</code></pre>

<p>What would the equivalent <code>for</code> loop look like without using the <em>for each</em> syntax?</p>
","5074","Jay R.","5074","","2018-02-23 13:21:58","2020-04-17 16:01:30","How does the Java 'for each' loop work?","<java><foreach><syntactic-sugar>","27","3","340","","","CC BY-SA 3.0","85190","17","17","java","1715860","3624966","3607018"
"910374","1","910522","","2009-05-26 12:11:36","","1500","703803","<p>Why does Java have <strong>transient</strong> fields?</p>
","112532","","4464702","","2016-05-06 12:05:12","2020-07-04 03:28:54","Why does Java have transient fields?","<java><field><transient>","15","0","388","","","CC BY-SA 3.0","910374","17","17","java","1715860","3624966","3607018"
